12, 0, 0, robin, 1, 1, 37, 7, 0.15, 8, 1, 8.55, True
12, 0, 1, olive, 0, 1, 30, 7, 0.15, 8, 0, 1.896, True
12, 0, 2, stocking, 0, 1, 45, 6, 0.15, 8, 0, 2.24, True
12, 0, 3, sparrow, 1, 1, 42, 6, 0.15, 8, 0, 11.29, False
12, 0, 4, armor, 1, 1, 5, 7, 0.15, 8, 1, 23.498, True
12, 0, 5, twilight, 0, 1, 48, 7, 0.15, 8, 0, 5.979, True
12, 0, 6, cherry, 1, 1, 15, 6, 0.15, 8, 1, 1.801, True
12, 0, 7, scatter, 1, 1, 39, 6, 0.15, 8, 0, 1.51, False
12, 0, 8, dragon, 1, 1, 17, 7, 0.15, 8, 0, 1.822, False
12, 0, 9, velvet, 0, 1, 49, 8, 0.15, 8, 0, 2.616, True
12, 0, 10, squirrel, 1, 1, 43, 8, 0.15, 8, 1, 2.785, True
12, 0, 11, eagle, 0, 1, 18, 7, 0.15, 8, 0, 1.62, True
12, 0, 12, lily, 0, 1, 24, 7, 0.15, 8, 1, 6.664, False
12, 0, 13, body, 0, 1, 9, 8, 0.15, 8, 0, 1.336, True
12, 0, 14, canoe, 0, 1, 14, 8, 0.15, 8, 0, 0.983, True
12, 0, 15, acre, 1, 1, 1, 7, 0.15, 8, 1, 3.573, True
12, 0, 16, black, 0, 1, 8, 7, 0.15, 8, 0, 2.519, True
12, 0, 17, feather, 1, 1, 19, 6, 0.15, 8, 0, 1.43, False
12, 0, 18, steamer, 1, 1, 44, 7, 0.15, 8, 1, 1.793, True
12, 0, 19, bushel, 0, 1, 11, 7, 0.15, 8, 0, 2.141, True
12, 0, 20, monster, 1, 1, 29, 6, 0.15, 8, 1, 1.66, True
12, 0, 21, orchard, 1, 1, 31, 6, 0.15, 8, 0, 1.407, False
12, 0, 22, cable, 0, 1, 12, 7, 0.15, 8, 0, 1.627, True
12, 0, 23, bargain, 1, 1, 6, 7, 0.15, 8, 0, 3.406, False
12, 0, 24, receipt, 1, 1, 36, 8, 0.15, 8, 0, 2.967, False
12, 0, 25, wrinkle, 1, 1, 50, 9, 0.15, 8, 0, 3.232, False
12, 0, 26, pigeon, 0, 1, 35, 10, 0.15, 8, 0, 1.982, True
12, 0, 27, monarch, 1, 1, 28, 10, 0.15, 8, 1, 1.408, True
12, 0, 28, shepherd, 1, 1, 40, 9, 0.15, 8, 0, 2.604, False
12, 0, 29, slipper, 1, 1, 41, 10, 0.15, 8, 1, 2.612, True
12, 0, 30, oyster, 1, 1, 33, 10, 0.15, 8, 1, 0.891, True
12, 0, 31, oven, 0, 1, 32, 9, 0.15, 8, 0, 2.396, True
12, 0, 32, linen, 0, 1, 25, 9, 0.15, 8, 0, 1.821, True
12, 0, 33, parcel, 1, 1, 34, 8, 0.15, 8, 0, 3.704, False
12, 0, 34, apple, 0, 1, 4, 9, 0.15, 8, 0, 2.083, True
12, 0, 35, branch, 1, 1, 10, 9, 0.15, 8, 1, 0.738, True
12, 0, 36, beaver, 1, 1, 7, 8, 0.15, 8, 1, 1.034, True
12, 0, 37, canal, 0, 1, 13, 8, 0.15, 8, 0, 1.845, True
12, 0, 38, mistress, 1, 1, 27, 7, 0.15, 8, 0, 3.295, False
12, 0, 39, garment, 1, 1, 20, 8, 0.15, 8, 1, 1.212, True
12, 0, 40, tiger, 1, 1, 47, 8, 0.15, 8, 0, 1.648, False
12, 0, 41, madam, 0, 1, 26, 9, 0.15, 8, 0, 1.696, True
12, 0, 42, kitten, 0, 1, 23, 9, 0.15, 8, 0, 1.583, True
12, 0, 43, alien, 0, 1, 2, 8, 0.15, 8, 0, 1.444, True
12, 0, 44, helmet, 0, 1, 22, 8, 0.15, 8, 0, 1.677, True
12, 0, 45, sulphur, 1, 1, 46, 7, 0.15, 8, 1, 0.831, True
12, 0, 46, device, 0, 1, 16, 7, 0.15, 8, 0, 2.579, True
12, 0, 47, sailor, 1, 1, 38, 6, 0.15, 8, 1, 1.375, True
12, 0, 48, goddess, 0, 1, 21, 6, 0.15, 8, 0, 3.005, True
12, 0, 49, alter, 1, 1, 3, 5, 0.15, 8, 1, 2.152, True
12, 1, 50, errand, 1, 1, 134, 4, 0.15, 8, 1, 2.889, True
12, 1, 51, market, 1, 1, 151, 4, 0.15, 8, 1, 0.921, True
12, 1, 52, finger, 1, 1, 137, 3, 0.15, 8, 1, 2.429, True
12, 1, 53, pencil, 0, 1, 162, 3, 0.15, 8, 1, 3.809, False
12, 1, 54, frog, 1, 1, 14, 4, 0.15, 8, 1, 1.324, True
12, 1, 55, mantel, 0, 1, 150, 4, 0.15, 8, 0, 1.758, True
12, 1, 56, coast, 0, 1, 66, 3, 0.15, 8, 1, 1.871, False
12, 1, 57, jelly, 0, 1, 76, 4, 0.15, 8, 0, 2.282, True
12, 1, 58, glacier, 1, 1, 204, 4, 0.15, 8, 0, 4.484, False
12, 1, 59, wagon, 0, 1, 115, 5, 0.15, 8, 1, 1.425, False
12, 1, 60, basin, 0, 1, 56, 6, 0.15, 8, 0, 1.47, True
12, 1, 61, barrel, 1, 1, 119, 6, 0.15, 8, 1, 0.856, True
12, 1, 62, detail, 0, 1, 131, 5, 0.15, 8, 0, 1.277, True
12, 1, 63, banner, 1, 1, 118, 5, 0.15, 8, 1, 1.584, True
12, 1, 64, quart, 1, 1, 91, 4, 0.15, 8, 1, 1.96, True
