10, 0, 0, robin, 1, 1, 37, 7, 0.15, 8, 1, 0.565, True
10, 0, 1, olive, 0, 1, 30, 7, 0.15, 8, 0, 1.685, True
10, 0, 2, stocking, 0, 1, 45, 6, 0.15, 8, 0, 1.654, True
10, 0, 3, sparrow, 1, 1, 42, 6, 0.15, 8, 1, 0.553, True
10, 0, 4, armor, 1, 1, 5, 5, 0.15, 8, 1, 0.571, True
10, 0, 5, twilight, 0, 1, 48, 5, 0.15, 8, 0, 0.748, True
10, 0, 6, cherry, 1, 1, 15, 4, 0.15, 8, 1, 0.534, True
10, 0, 7, scatter, 1, 1, 39, 4, 0.15, 8, 1, 0.521, True
10, 0, 8, dragon, 1, 1, 17, 3, 0.15, 8, 1, 0.67, True
10, 0, 9, velvet, 0, 1, 49, 3, 0.15, 8, 1, 1.084, False
10, 0, 10, squirrel, 1, 1, 43, 4, 0.15, 8, 1, 0.648, True
10, 0, 11, eagle, 0, 1, 18, 4, 0.15, 8, 0, 1.046, True
10, 0, 12, lily, 0, 1, 24, 3, 0.15, 8, 1, 1.125, False
10, 0, 13, body, 0, 1, 9, 4, 0.15, 8, 1, 1.135, False
10, 0, 14, canoe, 0, 1, 14, 5, 0.15, 8, 0, 0.984, True
10, 0, 15, acre, 1, 1, 1, 5, 0.15, 8, 1, 0.743, True
10, 0, 16, black, 0, 1, 8, 4, 0.15, 8, 0, 0.833, True
10, 0, 17, feather, 1, 1, 19, 4, 0.15, 8, 1, 0.52, True
10, 0, 18, steamer, 1, 1, 44, 3, 0.15, 8, 0, 0.844, False
10, 0, 19, bushel, 0, 1, 11, 4, 0.15, 8, 1, 0.562, False
10, 0, 20, monster, 1, 1, 29, 5, 0.15, 8, 1, 0.499, True
10, 0, 21, orchard, 1, 1, 31, 5, 0.15, 8, 1, 0.455, True
10, 0, 22, cable, 0, 1, 12, 4, 0.15, 8, 0, 0.926, True
10, 0, 23, bargain, 1, 1, 6, 4, 0.15, 8, 1, 1.136, True
10, 0, 24, receipt, 1, 1, 36, 3, 0.15, 8, 1, 0.539, True
10, 0, 25, wrinkle, 1, 1, 50, 3, 0.15, 8, 0, 0.623, False
10, 0, 26, pigeon, 0, 1, 35, 4, 0.15, 8, 1, 0.429, False
10, 0, 27, monarch, 1, 1, 28, 5, 0.15, 8, 1, 0.34, True
10, 0, 28, shepherd, 1, 1, 40, 5, 0.15, 8, 1, 0.334, True
10, 0, 29, slipper, 1, 1, 41, 4, 0.15, 8, 1, 0.346, True
10, 0, 30, oyster, 1, 1, 33, 4, 0.15, 8, 1, 0.42, True
10, 0, 31, oven, 0, 1, 32, 3, 0.15, 8, 0, 0.701, True
10, 0, 32, linen, 0, 1, 25, 3, 0.15, 8, 1, 0.426, False
10, 0, 33, parcel, 1, 1, 34, 4, 0.15, 8, 1, 0.657, True
10, 0, 34, apple, 0, 1, 4, 4, 0.15, 8, 0, 0.639, True
10, 0, 35, branch, 1, 1, 10, 3, 0.15, 8, 1, 0.51, True
10, 0, 36, beaver, 1, 1, 7, 3, 0.15, 8, 1, 1.251, True
10, 0, 37, canal, 0, 1, 13, 2, 0.15, 8, 0, 0.905, True
10, 0, 38, mistress, 1, 1, 27, 2, 0.15, 8, 0, 0.751, False
10, 0, 39, garment, 1, 1, 20, 3, 0.15, 8, 1, 0.521, True
10, 0, 40, tiger, 1, 1, 47, 3, 0.15, 8, 1, 0.366, True
10, 0, 41, madam, 0, 1, 26, 2, 0.15, 8, 1, 0.489, False
10, 0, 42, kitten, 0, 1, 23, 3, 0.15, 8, 0, 1.311, True
10, 0, 43, alien, 0, 1, 2, 3, 0.15, 8, 0, 0.77, True
10, 0, 44, helmet, 0, 1, 22, 2, 0.15, 8, 1, 0.573, False
10, 0, 45, sulphur, 1, 1, 46, 3, 0.15, 8, 0, 1.279, False
10, 0, 46, device, 0, 1, 16, 4, 0.15, 8, 0, 0.867, True
10, 0, 47, sailor, 1, 1, 38, 4, 0.15, 8, 1, 0.536, True
10, 0, 48, goddess, 0, 1, 21, 3, 0.15, 8, 0, 0.668, True
10, 0, 49, alter, 1, 1, 3, 3, 0.15, 8, 1, 0.938, True
10, 1, 50, glacier, 1, 1, 204, 4, 0.15, 8, 1, 1.889, True
